ID,Titre,Catégorie,Précisions,,,
5225,TransHumance - Marseille-Provence 2013,216, 13=Français, 28=Oui,,
5226,Fantômes de Sophie Calle (Nouvelle édition),144, 12=Ouvrage relié, 13=Français, 28=Oui,
5227,Ghosts by Sophie Calle,230, 28=Oui,,,
5228,Catalogue d'exposition Ferrante Ferranti - Maison européenne de la photographie,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5229,Catalogue d'exposition Nuage - Marseille Provence 2013,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5230,Lee Ufan (English version),230, 28=Oui,,,
5231,Lee Ufan l'art de la résonance - Ecrits d'artistes,137, 12=Ouvrage broché, 13=Français, 28=Oui,
5232,Catalogue d'exposition Des Saints et des hommes,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5234,Paysages d'eau oeuvres impressionnistes de la première heure,216, 13=Français, 28=Oui,,
5235,Catalogue d'exposition Mon île de Montmajour - Christian Lacroix,216, 13=Français, 28=Oui,,
5236,Catalogue d'exposition Citroën et les arts,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5237,Lumières normandes les hauts lieux de l'impressionnisme,137, 13=Français, 28=Oui,,
5238,Salon de Lily hommage à la comtesse Pastré mécène,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5239,Monumental 2013 création architecturale et monuments historiques,140, 12=Ouvrage  broché, 13=Français, 28=Oui,
5240,Hyacinthe Rigaud (1659-1743) - Catalogue concis de l'oeuvre,166, 12=Ouvrage  relié, 13=Français, 28=Oui,
5241,Christian Bérard,135, 12=Ouvrage broché, 13=Français, 28=Oui,
5242,Les secrets de la Licorne,128, 12=Ouvrage  relié, 13=Français, 28=Oui,
5243,Livre d'art enfant - Le jardin de Monet,143, 12=Ouvrage broché, 13=Français, 28=Oui,
5245,Catalogue d'exposition Le Corbusier la passion des cartes,134, 12=Ouvrage  relié, 13=Français,,
5247,Catalogue d'exposition Un air de Renaissance la musique au XVIe siècle,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5248,Esprit du meuble et du design - L'évolution esthétique de l'Antiquité à nos jours,135, 12=Ouvrage  relié, 13=Français, 28=Oui,
5249,Les bonnes feuilles du Jardin des Plantes ,233, 12=Ouvrage broché, 13=Français, 28=Oui,
5250,Le Prince en représentation - Histoire des décors du palais ducal de Mantoue au XVIe siècle,160, 12=Ouvrage broché, 13=Français, 28=Oui,
5251,Marie Antoinette's garden an Eighteenth-Century Horticultural Album,230, 28=Oui,,,
5252,The Nude from Gauguin to Bonnard : Eve Icon of Modernity (English edition),230, 28=Oui,,,
5253,Catalogue d'exposition Le nu de Gauguin à Bonnard : Eve icône de la modernité ,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5254,Catalogue d'exposition Gustave Courbet et la Belgique - Réalisme de l'art vivant à l'air libre,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5255,Livre d'art enfant - Pourquoi l'art ?,143, 12=Ouvrage broché, 13=Français,,
5256,Photoquai 2013 - 4e Biennale des images du monde,150,,,,
5257,Musée des Beaux-arts de Marseille -Palais de Longchamp,146, 12=Ouvrage  broché, 13=Français, 28=Oui,
5258,Festival International du Photojournalisme Visa pour l'Image - Perpignan 2013,216, 12=Ouvrage broché, 28=Oui,,
5259,Marguerite Wünscher,158, 12=Ouvrage broché, 13=Français,,
5260,Eugène Boudin - Dessins,157, 12=Ouvrage broché, 13=Français,,
5261,Richelieu. L'art et le pouvoir,160, 12=Ouvrage  relié, 13=Français, 28=Oui,
5262,Gérard Garouste peindre à présent,264, 12=Ouvrage  relié, 28=Oui,,
5265,Contrée d'Aloys Zötl,264, 13=Français, 28=Oui,,
5266,Catalogue d'exposition Utopia photographies de René Burri,150,,,,
5267,"Etole bleue ""Alhambra"" - Boutique Musée du Moyen Âge Paris",244,,,,
5270,Catalogue d'exposition Patrimoines - Jardins du Luxembourg,216, 12=Ouvrage  relié,,,
5271,Art et aujourd'hui,144, 12=Ouvrage broché, 13=Français,,
5272,Braque avec Picasso - Album de l'exposition,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5274,L'Énéide de Virgile illustrée - Petit Collection Diane de Selliers,233, 12=Ouvrage broché,,,
5275,Art conceptuel - Mouvements artistiques Centre Pompidou,129, 12=Ouvrage broché, 13=Français, 28=Oui,
5276,Monographie Braque - Centre Pompidou,137, 12=Ouvrage broché, 13=Français,,
5277,Le petit dictionnaire Braque en 50 objets,160, 12=Ouvrage broché, 13=Français, 28=Oui,
5278,Les expositions capitales qui ont révélé l'art moderne de 1900 à nos jours,137, 12=Ouvrage broché, 13=Français,,
5281,L'art à l'épreuve du monde. Dunkerque 2013 capitale régionale de la culture,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5285,Braque l'expo (Edition Bilingue),230, 12=Ouvrage broché, 28=Oui,,
5286,Les chats de Balthus,141, 13=Français, 28=Oui,,
5288,Versailles la maquette du château,236, 12=Ouvrage broché, 13=Français/Anglais, 28=Oui,
5290,Catalogue d'exposition Adolphe Geoffroy-Dechaume (1816-1892) dans l'intimite de l'atelier,179, 28=Oui,,,
5291,Georges Braque père du cubisme initiateur de l'art contemporain,141, 12=Ouvrage  broché, 13=Français, 28=Oui,
5292,Catalogue d'exposition Pierre Huyghe - Centre Pompidou,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5294,L'art étrusque - 100 chefs-d'oeuvre du Musée du Louvre,138, 12=Ouvrage broché, 13=Français, 28=Oui,
5295,Vallotton Manguin Hahnloser - Correspondance 1908-1928,137, 12=Ouvrage  broché, 13=Français, 28=Oui,
5299,Américains à Paris,216, 6=Cinq Continents, 12=Ouvrage  relié, 13=Français,
5305,Catalogue de l'exposition Félix Vallotton - Grand Palais,216, 12=Ouvrage relié, 13=Français, 28=Oui,
5307,Catalogue d'exposition Jean Cousin père et fils une famille de peintres au XVIe siècle - Musée du Louvre,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5308,Vallotton l'expo (Edition Bilingue),216, 12=Ouvrage broché, 28=Oui,,
5310,La Légende des siècles de Victor Hugo,158, 13=Français, 28=Oui,,
5311,Emile Bernard (1868-1941),158, 12=Ouvrage  relié, 13=Français, 28=Oui,
5312,Peintures murales en France - XIIe-XVIe siècle,238, 13=Français, 28=Oui,,
5313,Le petit dictionnaire Vallotton,125, 12=Ouvrage broché, 13=Français, 28=Oui,
5314,C'est la guerre ! - Gravures de Félix Vallotton,142, 13=Français, 28=Oui,,
5315,Livre d'art enfant - Le bric-à-brac de Georges Braque,131, 12=Ouvrage  broché, 13=Français, 28=Oui,
5316,Catalogue d'exposition Sur la route des Indes,119, 12=Ouvrage  broché, 13=Français, 28=Oui,
5317,Catalogue d'exposition Les 50 ans de l'Académie de mode d'Anvers,135, 12=Ouvrage  relié, 13=Français, 28=Oui,
5318,Catalogue d'exposition Masculin / Masculin l'homme nu dans l'art - Musée d'Orsay Paris,216, 13=Français, 28=Oui,,
5319,Catalogue d'exposition Désirs et Volupté à l'époque victorienne,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5323,L'estampe des Fauves,264, 12=Ouvrage broché, 13=Français,,
5325,Le château Vaissier - Palais orientaliste d'un savonnier de Roubaix (1892-1929),134, 12=Ouvrage broché, 13=Français, 28=Oui,
5643,Catalogue d'exposition Parcours croisés - Musée des Beaux-Arts de Caen,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5329,James Cook et la Découverte du Pacifique,161, 12=Ouvrage  relié, 13=Français,,
5330,Gotthard Schuh - Une approche amoureuse,264, 12=Ouvrage relié, 13=Français,,
5332,Les carnets de Degas,126, 12=Ouvrage  relié, 13=Français, 28=Oui,
5333,Félix Vallotton les paysages,125, 12=Ouvrage  relié, 13=Français, 28=Oui,
5334,Van Gogh la biographie,125, 12=Ouvrage  relié, 13=Français, 28=Oui,
5335,Les Mariés de la tour Eiffel et autres nouvelles inspirées de chefs-d'oeuvre de l'art moderne,233, 12=Ouvrage  relié, 13=Français,,
5336,Catalogue d'exposition Donation Florence et Daniel Guerlain. Dessins contemporains,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5337,Le jardin des Tuileries d'André Le Nôtre. Un chef-d'oeuvre pour le Roi-Soleil,135, 12=Ouvrage  relié, 13=Français, 28=Oui,
5339,Catalogue d'exposition Les Pléiades. 30 ans de création dans les Fonds régionaux d'art conemporain,216, 12=Ouvrage broché, 28=Oui,,
5340,Catalogue d'exposition Zeng Fanzhi - Musée d'Art Moderne de la Ville de Paris,144, 12=Ouvrage  relié, 28=Oui,,
5341,Frida Kahlo - Biographie,141, 12=Ouvrage broché, 13=Français, 28=Oui,
5342,Hors les murs journal d'un voyage immobile,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5344,L'art contemporain entre les lignes. Textes et sous-textes de médiation,144, 12=Ouvrage  broché, 13=Français,,
5345,Les grotesques,158, 12=Ouvrage  relié, 13=Français, 28=Oui,
5346,Rodin,158, 13=Français, 28=Oui,,
5348,Catalogue d'exposition Le printemps de la Renaissance. La sculpture et les arts à Florence 1400-1460,216, 12=Ouvrage relié, 13=Français, 28=Oui,
5349,Catalogue d'exposition Les Hubert Robert de Besançon ,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5350,Catalogue d'exposition Impressions à Montmartre,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5351,Livre d'art enfant - Petit Frank architecte,236, 12=Ouvrage  relié, 13=Français, 28=Oui,
5352,Livre d'art enfant - Clara Button au pays des chapeaux,143, 12=Ouvrage  relié, 13=Français, 28=Oui,
5353,Idées italiennes sur quelques tableaux célèbres - Stendhal,160, 12=Ouvrage broché, 13=Français, 28=Oui,
5357,Les peintres mexicains (1910-1960),141, 12=Ouvrage  relié, 13=Français,,
5527,Catalogue d'exposition A triple tour - Collection François Pinault,216, 12=Ouvrage  broché, 13=Français,,
5361,Pique à cheveux - Collection Boutique du Musée d'Orsay Paris,235,,,,
5362,Bague Fleur - Collection Boutique du Musée d'Orsay Paris,235,,,,
5364,Art pour enfant - Mon petit Calder,143, 12=Ouvrage broché, 13=Français,,
5365,Photographies Martin Parr - Les Non Conformistes,150, 12=Ouvrage  relié, 13=Français,,
5366,Decorum - Tapis et tapisseries d'artistes,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5367,Catalogue d'exposition La Renaissance et le rêve,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5368,Album d'exposition Modernités plurielles 1905 -1970,216, 12=Ouvrage broché, 28=Oui,,
5369,Catalogue d'exposition Modernités plurielles 1905 -1970,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5373,Catalogue d'exposition Erwin Blumenfeld Photographies,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5375,Regards sur la peinture religieuse (XVIIe-XIXe siècle),137, 12=Ouvrage  broché, 13=Français,,
5376,Haussmann conservateur de Paris,134, 12=Ouvrage broché, 13=Français,,
5438,Catalogue d'exposition Saint Jérôme et Georges de La Tour,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5461,Catalogue d'exposition Werdi Wagner et l'Opéra de Paris,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5383,Catalogue d'exposition Cookbook - L'art et le processus culinaire,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5384,Une Renaissance singulière,264, 12=Ouvrage broché, 13=Français, 28=Oui,
5642,Catalogue d'exposition Lucie Bouniol une femme pour l'art,216, 12=Ouvrage broché, 13=Français,,
5386,Parures du pouvoir - Joyaux des cours européennes,135, 12=Ouvrage  relié, 13=Français, 28=Oui,
5641,L’Art moderne de l’impressionnisme au post-modernisme,160, 12=Ouvrage relié, 13=Français,,
5393,Catalogue d'exposition Aubusson tapisserie des Lumières,216, 12=Ouvrage broché,,,
5396,Catalogue d'exposition Jean Cocteau le magnifique,216, 13=Français, 28=Oui,,
5397,Techniques artistiques - Le guide du moulage,122, 12=Ouvrage broché,,,
5398,Eloge de la folie illustré par les peintres de la Renaissance du Nord,145, 13=Français, 28=Oui,,
5441,Les stars de l'Art Contemporain,137, 12=Ouvrage broché, 13=Français, 28=Oui,
5459,Beau livre - Une autre histoire de l'art Chefs-d'oeuvre (re)découverts au XXe siècle,158, 12=Ouvrage  relié, 13=Français, 28=Oui,
5460,La Licorne et le Bézoard - Une histoire des cabinets de curiosités,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5559,Dessins des écoles du Nord du XVe au XVIIIe siècle - Collection Jean Bonna,157, 12=Ouvrage  relié, 13=Français, 28=Oui,
6601,Catalogue d'exposition Pliure Epilogue - Palais des Beaux-arts Paris,216, 12=Ouvrage  broché, 13=Français,,
5558,Portraits de Mallarmé de Manet à Picasso,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5549,Catalogue d'exposition La fabrique des jeux vidéo - Cité des Sciences,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5415,Video Games l'aventure du jeu video - Cité des Sciences,236, 12=Ouvrage broché, 13=Français, 28=Oui,
5416,Sarian (1880-1972),154, 13=Français,,,
5417,Images de la spiritualité grecque icônes de la collection Rena Andreadis,264, 12=Ouvrage  broché, 13=Français, 28=Oui,
5420,Catalogue d'exposition Corot dans la lumière du nord,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5638,Ernest Pignon-Ernest,141, 12=Ouvrage  relié, 13=Français,,
5425,Le Futurisme à Paris une avant-garde explosive,141, 12=Ouvrage  broché, 13=Français,,
5637,Henri Cartier-Bresson Here and Now - Centre Pompidou Paris,230, 28=Oui,,,
5432,Catalogue d'exposition Georg Baselitz - Eugène Leroy,216,,,,
5433,Catalogue d'exposition Maryan la ménagerie humaine 1927-1977,216, 13=Français,,,
5434,Catalogue d'exposition Olga de Amaral,135, 12=Ouvrage  relié, 13=Français, 28=Oui,
5440,Floch inventaire - Conversation avec Jean-Luc Fromental,233, 12=Ouvrage  relié, 13=Français, 28=Oui,
5443,Chefs d'oeuvres de la Tapisserie - La collection du Petit Palais,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5444,Catalogue d'exposition 1704 - Le salon les arts et le roi,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5445,La maison Goupil et l'Italie. Le succès des peintres italiens à Paris au temps de l'impressionnisme,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5448,Peintures et dessins d'écrivains de Victor Hugo à Boris Vian,158, 12=Ouvrage  relié, 13=Français, 28=Oui,
5451,Les Grands Magasins Parisiens,264, 12=Ouvrage relié, 13=Français, 28=Oui,
5452,Léopold Survage,154, 13=Français, 28=Oui,,
5455,L'illusion de la réalité,216, 13=Français,,,
5456,Revoir Henri Cartier-Bresson,150, 12=Ouvrage broché, 13=Français, 28=Oui,
5468,Jacques Villon Germain Viatte,141, 12=Ouvrage  relié, 13=Français, 28=Oui,
5469,Gotlhard Schuh a kind of infatuation (English Edition),230,,,,
5470,Lukas Cranach 1472-1553 ,264, 13=Français, 28=Oui,,
5471,Marie Raymond Yves Klein,264, 12=Ouvrage  broché, 28=Oui,,
5472,Atelier Louis Barillet maître verrier,135, 12=Ouvrage  relié, 13=Français, 28=Oui,
5474,Circus - Arts graphiques,264, 12=Ouvrage  relié, 13=Français, 28=Oui,
5475,Le numéro de Barbette textes de Jean Cocteau photographies de Man Ray,150, 13=Français, 28=Oui,,
5476,Artistes maudits - Le récit de 30 destins tragiques,158, 12=Ouvrage broché, 13=Français, 28=Oui,
5477,Œuvres volées destins brisés,160, 12=Ouvrage broché, 13=Français, 28=Oui,
5478,Catalogue d'exposition Raymond Depardon un moment si doux,150, 12=Ouvrage  relié, 13=Français, 28=Oui,
5479,Catalogue d'exposition Brassaï pour l'amour de Paris,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5480,Le dessin français au XVIIe siècle,157, 12=Ouvrage  relié, 13=Français,,
5481,Les catalogues des salons -Tome XXIII - (1911 - 1913),160, 12=Ouvrage broché, 13=Français, 28=Oui,
5482,Henri Cartier-Bresson - Centre Pompidou Paris,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5483,Catalogue d'exposition Lega en Afrique centrale - Musée du Quai Branly,118, 12=Ouvrage  broché, 13=Français, 28=Oui,
5484,La Tribune de l'Art - Morceaux choisis 2012-2013,160, 12=Ouvrage  broché, 13=Français, 28=Oui,
5486,Catalogue d'exposition De Rouge et de Noir vases grecs - BnF,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5489,Catalogue d'exposition Cartier le style et l'histoire - Grand Palais,135, 12=Ouvrage  relié, 13=Français, 28=Oui,
5491,Duffy Photographer (English Edition),264, 12=Ouvrage  relié, 28=Oui,,
5492,Sonia Delaunay sa vie son oeuvre,141, 13=Français, 28=Oui,,
5495,Boutons de manchettes Fleur - Collection Boutique du Musée d'Orsay Paris,235,,,,
5498,L'art de trancher la viande et toutes sortes de fruits,233, 12=Ouvrage broché, 13=Français, 28=Oui,
5499,Livre d'art enfant - Un Abécédaire,143, 12=Ouvrage relié, 13=Français, 28=Oui,
5500,Livre d'art enfant - Une Animalerie,236, 12=Ouvrage relié, 13=Français, 28=Oui,
5504,Catalogue d'exposition Daumier visions de Paris - Royal Academy of Arts Londres,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5505,L'Herbier du Muséum - Jardin des Plantes Paris,233, 12=Ouvrage broché, 13=Français, 28=Oui,
5545,All except you Roland Barthes et Saul Steinberg,160, 12=Ouvrage broché, 13=Français, 28=Oui,
5510,Astérix de A à Z,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5511,Catalogue des peintures britanniques espagnoles germaniques scandinaves et diverses du musée du Louvre,146, 13=Français, 28=Oui,,
5513,Dictionnaire de l'objet surréaliste - Centre Pompidou Paris,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5518,Carré Guimard - Boutique des Musées de France,244,,,,
5519,Trésors de l'ombre - Chefs-d'oeuvre du dessin français du XVIIIe siècle collections de la Ville de Rouen,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5634,Catalogue d'exposition Fernand Léger - Reconstruire le réel,141, 12=Ouvrage broché, 13=Français,,
5528,Viollet le duc,134, 12=Ouvrage  relié, 13=Français,,
5529,Catalogue d'exposition Wemaëre & Jorn - Musée La Piscine Roubaix,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5532,Catalogue d'exposition Clemenceau et les artistes modernes,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5534,Catalogue d'exposition De Cranach à Gericault  - Collection Jean Gigoux du musée de Besançon,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5536,L'Art du Design,135, 13=Français, 28=Oui,,
5537,Itinéraires d'Albert Camus le monde en partage,198, 12=Ouvrage  relié, 13=Français, 28=Oui,
5538,Catalogue d'exposition Joséphine et Napoléon. L'hôtel de la rue de la Victoire,216, 12=Ouvrage broché, 13=Français, 28=Oui,
5539,Edvard Munch l'oeuvre sur papier,157, 12=Ouvrage  relié, 13=Français, 28=Oui,
5540,Art pour enfant - Coloriages avec  Beatriz Milhazes,236, 12=Ouvrage broché, 13=Français, 28=Oui,
5548,La Lamentation d'Albi - Un chef-d'oeuvre flamand redécouvert,216, 12=Ouvrage  broché, 13=Français, 28=Oui,
5557,Miró Graveur III  - 1973-1975 (Avec 3 bois gravés originaux) ,264, 13=Français, 28=Oui,,
5560,Catalogue d'exposition Héros antiques - La tapisserie flamande face à l'archéologie,216, 12=Ouvrage  relié, 13=Français, 28=Oui,
5561,Matisse - Rouault 1906-1953 correspondances,160, 12=Ouvrage broché, 13=Français, 28=Oui,
5562,Studiolo 10 - L'Annonciation. Hommage à Daniel Arasse,160, 12=Ouvrage  broché,,,
